Tên Merchant,Tên thương hiệu/ cửa hàng,Danh mục ngành hàng,điểm bán,Tỉnh/Thành phố,Quận/Huyện,Phường/Xã,Địa chỉ,Số điện thoại,Website,Mô tả,Tên ảnh
HKD VÕ THỊ HỒNG SÂM,SAM ĐÀO,Thời trang,SAM ĐÀO,Nghệ An,Vinh,Hồng Sơn,"Quầy 71 khu C, chợ Vinh",,,,
HKD PHẠM THỊ MINH,QUẦN ÁO MINH SƠN,Thời trang,QUẦN ÁO MINH SƠN,Nghệ An,Vinh,Hồng Sơn,Tầng 1 chợ Vinh,,,,
HKD PHẠM THỊ MINH,QUẦN ÁO MINH SƠN,Thời trang,QUẦN ÁO MINH SƠN,Nghệ An,Vinh,Hồng Sơn,Tầng 1 chợ Vinh,,,,
HKD PHẠM THỊ MINH,QUẦN ÁO MINH SƠN,Thời trang,QUẦN ÁO MINH SƠN,Nghệ An,Vinh,Hồng Sơn,Tầng 1 chợ Vinh,,,,
HKD NGUYỄN THỊ LÝ,NGUYỄN THỊ LÝ,Thời trang,NGUYỄN THỊ LÝ,Nghệ An,Vinh,Hưng Dũng,Chợ Hưng Dũng,,,,
HKD NGUYỄN THỊ LÝ,MOM SHOP,Thời trang,MOM SHOP,Nghệ An,Nam Đàn,Xuân Hòa,Ngã Tư Xuân Hòa,,,,
HKD NGUYỄN THỊ LÝ,LÝ,Thời trang,LÝ,Nghệ An,Vinh,Hồng Sơn,Chợ Vinh,,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Dịch vụ khác,CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Nguyễn Anh Trung,Dịch vụ khác,Nguyễn Anh Trung,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Đỗ Xuân Dũng,Dịch vụ khác,Đỗ Xuân Dũng,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Tạ Đức Mạnh,Dịch vụ khác,Tạ Đức Mạnh,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Chu Hưng Quang,Dịch vụ khác,Chu Hưng Quang,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
CỔNG TY CỔ PHẦN BƯU CHÍNH THÀNH PHỐ,Mai Tiến Dũng,Dịch vụ khác,Mai Tiến Dũng,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Tầng 6, tháp B, Tòa nhà Sông Đà, đường Phạm Hùng",,,,
HKD Minh Đức,Giày bền đẹp,Thời trang,Giày bền đẹp,Hà Nội,Thanh Xuân,Khương Mai,1A5 Cù Chính Lan,,,,
HKD Minh Đức,Giày bền đẹp,Thời trang,Giày bền đẹp,Hà Nội,Thanh Xuân,Khương Mai,1A3 Cù Chính Lan,,,,
Cty TNHH Phú Đức Thịnh - Chi nhánh Vinh,PRUDENTIAL,Dịch vụ khác,PRUDENTIAL,Nghệ An,Quỳnh Lưu,Cầu Cát,"Khối 1, TT Cầu Cát",,,,
Cty TNHH Phú Đức Thịnh - Chi nhánh Vinh,PRUDENTIAL,Dịch vụ khác,PRUDENTIAL,Thanh Hóa,Tĩnh Gia,Tĩnh Gia,"Số 52, Tiểu khu 7",,,,
HKD Tuấn Hiền,NEXT SHOP,Thời trang,NEXT SHOP,Hà Nội,Đống Đa,Quốc Tử Giám,Tầng 2 Số 104 Tôn Đức Thắng,,,,
HKD Thương mại Trần Văn Khanh,        KHANH COFFEE SẠCH,Quán café,        KHANH COFFEE SẠCH,Hà Nội,Hoài Đức,Cát Quế,Thôn 1,,,,
HKD Phí Đình Khánh,KHÁNH HẰNG GAME CENTER,Dịch vụ khác,KHÁNH HẰNG GAME CENTER,Hà Nội,Hoài Đức,Dương Liễu,Chàng Trũng,,,,
Cty TNHH Kinh doanh TM Dịch vụ Gia Bảo,CTY GIA BAO,Dịch vụ khác,CTY GIA BAO,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,"41 ngách 36/5, Lê Đức Thọ",,,,
Cty TNHH Kinh doanh TM Dịch vụ Gia Bảo,,Dịch vụ khác,,Hồ Chí Minh,Quận 3,Phường 1,611/18 Điện Biên Phủ,,,,
Cty TNHH Kinh doanh TM Dịch vụ Gia Bảo,,Dịch vụ khác,,Hồ Chí Minh,Bình Thạnh,Phường 13,270/21 Đường Nguyễn Xí,,,,
Trung Tâm Kết Nối Công Nghệ AS,Trung Tâm Kết Nối Công Nghệ AS,Điện tử - Điện máy,Trung Tâm Kết Nối Công Nghệ AS,Hà Nội,Hai Bà Trưng,Bách Khoa,Số 114 phố Lê Thanh Nghị,,,,
HKD Thời trang N.T.Q,        THỜI TRANG N T Q ,Thời trang,        THỜI TRANG N T Q ,Hà Nội,Đống Đa,Trung Liệt,Số 149 Thái Hà,,,,
HKD Đặng Văn Thưởng,Kính mắt Việt Thắng,Thời trang,Kính mắt Việt Thắng,Hà Nội,Thanh Trì,Tân Triều,"Số 38 đường 70, thôn Yên Xá",,,,
Bổ sung tid (Công ty Cổ phần Kiến Trắng),WHITE ANT LINHDAM,Thời trang,WHITE ANT LINHDAM,Hà Nội,Hoàng Mai,Hoàng Liệt,"Ki ốt số 5, Tòa Nhà RAINBOW Tây Nam Bán Đảo Linh Đàm",18006135,http://whiteant.vn/,"Là một thương hiệu thời trang công sở nữ mang lại cho phái đẹp sự thanh lịch, nhẹ nhàng và sang trọng.",logo_white-ant.png
Bổ sung tid (Công ty TNHH Thương Mại Dolce Vita),LA DOLCE VITA,Thời trang,LA DOLCE VITA,Hà Nội,Đống Đa,Trung Liệt,91 Thái Hà,,,,
Bổ sung tid (Công ty TNHH Thương Mại Dolce Vita),LA DOLCE VITA,Thời trang,LA DOLCE VITA,Hà Nội,Hai Bà Trưng,Phố Huế,344 phố Huế,,,,
Công ty CP Sản Xuất và Thương Mại Cà Phê 90,90S HOME,Quán café,90S HOME,Hà Nội,Đống Đa,Quang Trung,142/169 Tây Sơn,,,,
Công ty CP Sản Xuất và Thương Mại Cà Phê 90,90S HOME,Quán café,90S HOME,Hà Nội,Đống Đa,Ô Chợ Dừa,360 Đê La Thành,,,,
HKD Xéo Xọ,Xéo Xọ,Thời trang,Xéo Xọ,Hà Nội,Hoàn Kiếm,Hàng Bông,Số 10 Hội Vũ,,,,
HKD Trần Ngọc Khoa,GIÀY KAKA,Thời trang,GIÀY KAKA,Hà Nội,Đống Đa,Hàng Bột,Số 300 Tôn Đức Thắng,,,,
Bổ sung  tid (Công ty CP Thời Trang YODY),YODY FASHION,Thời trang,YODY FASHION,Hải Dương,Ninh Giang,Đồng Tâm,Thôn Tranh Xuyên,18002086,http://yody.vn/,"Hệ thống cửa hàng thời trang thiết kế trẻ trung, năng động và thân thiện với các bạn trẻ công sở. Thương hiệu mở showroom tại nhiều tỉnh, thành trên cả nước với không gian sang trọng, hiện đại.",logo_yody.png
Bổ sung  tid (Công ty CP Thời Trang YODY),YODY FASHION,Thời trang,YODY FASHION,Bắc Giang,Việt Yên,Bích Động,Số 379 Thân Nhân Trung,18002086,http://yody.vn/,"Hệ thống cửa hàng thời trang thiết kế trẻ trung, năng động và thân thiện với các bạn trẻ công sở. Thương hiệu mở showroom tại nhiều tỉnh, thành trên cả nước với không gian sang trọng, hiện đại.",logo_yody.png
Công ty TNHH MTV Sản Xuất và Thương Mại Á Đông,AGIN,Thời trang,AGIN,Hà Nội,Cầy Giấy,Quan Hoa,Số 155 đường Cầu Giấy,,,,
HKD Đào Thị Nga,PHỤ KIỆN GIÁ RẺ,Điện tử - Điện máy,PHỤ KIỆN GIÁ RẺ,Hà Nội,Hai Bà Trưng,Cầu Dền,Số 114 Bạch Mai,,,,
HKD Trần Bảo Trung,MONSTORE,Thời trang,MONSTORE,Hà Nội,Đống Đa,Láng Thượng,Số 1064 đường Láng,,,,
HKD Trần Bảo Trung,MONSTORE,Thời trang,MONSTORE,Hà Nội,Đống Đa,Láng Thượng,12/1150 Đường Láng,,,,
 Bổ sung tid ( Công ty CP Nhà 3S ),NHA 3S T1 TVD,Du lịch,NHA 3S T1 TVD,Hà Nội,Thanh Xuân,Khương Trung,Số 50 Tô Vĩnh Diện,,,,
 Bổ sung tid ( Công ty CP Nhà 3S ),",NHA 3S T2 TVD",Du lịch,",NHA 3S T2 TVD",Hà Nội,Thanh Xuân,Khương Trung,Số 50 Tô Vĩnh Diện,,,,
 Bổ sung tid ( Công ty CP Nhà 3S ),NHA 3S T3 TVD,Du lịch,NHA 3S T3 TVD,Hà Nội,Thanh Xuân,Khương Trung,Số 50 Tô Vĩnh Diện,,,,
 Bổ sung tid ( Công ty CP Nhà 3S ),NHA 3S T4 TVD,Du lịch,NHA 3S T4 TVD,Hà Nội,Thanh Xuân,Khương Trung,Số 50 Tô Vĩnh Diện,,,,
 Bổ sung tid ( Công ty CP Nhà 3S ),",NHA 3S T5 TVD",Du lịch,",NHA 3S T5 TVD",Hà Nội,Thanh Xuân,Khương Trung,Số 50 Tô Vĩnh Diện,,,,
HKD Nguyễn Thị Tuyết Mai,",DIEN LANH THANG LONG",Điện tử - Điện máy,",DIEN LANH THANG LONG",Hà Nội,Hai Bà Trưng,Minh Khai,318 Kim Ngưu,,,,
HKD Phạm Văn Điệp,ANH VIEN PIANO,Dịch vụ khác,ANH VIEN PIANO,Hà Nội,Cầy Giấy,Trung Hòa,90 Trung Kính,,,,
HKD Quán Bà Cụ,QUAN BA CU,Nhà hàng,QUAN BA CU,Hà Nội,Hai Bà Trưng,Vĩnh Tuy,Số 176 Phố Lạc Trung,,,,
HKD Thái Trang,",THAI TRANG",Nội thất,",THAI TRANG",Hà Nội,Ba Đình,Đội Cấn,"Số 107-B2 ngõ 195 Phố Đội Cấn,",,,,
HKD Nguyễn Thị Nguyệt,",TUAN KHAI SILK 1",Thời trang,",TUAN KHAI SILK 1",Hà Nội,Hà Đông,Vạn Phúc,"Số 3, ngõ 31 Phố Lụa",,,,
HKD Nguyễn Thị Nguyệt,TUAN KHAI SILK 2,Thời trang,TUAN KHAI SILK 2,Hà Nội,Hà Đông,Vạn Phúc,"Số 3A, ngõ 31 phố Lụa",,,,
HKD HOÀNG THỊ NGA,NGA VALLET,Thời trang,NGA VALLET,Nghệ An,Vinh,Hưng Bình,Số 99 Nguyễn Văn Cừ,,,,
HKD NGUYỄN VĂN ĐÔNG,BIA HOI HAI PHONG,Nhà hàng,BIA HOI HAI PHONG,Hải Phòng,Hải An,Hải An,Số 7 Nam Thành,,,,
HKD NGUYỄN THỊ KIM LOAN,Ô MAI HỒNG LAM,Thực phẩm sạch,Ô MAI HỒNG LAM,Hải Phòng,Hồng Bàng,Quang Trung,Số 64 Trần Quang Khải,,,,
HKD Hà Đồng Hồ,",HA WATCH",Dịch vụ khác,",HA WATCH",Hải Phòng,Đống Đa,Quốc Tử Giám,Số 63 Quốc Tử Giám,,,,
HKD Hà Đồng Hồ,",DONG HO HA DANG",Dịch vụ khác,",DONG HO HA DANG",Hải Phòng,Đống Đa,Điện Biên,28A Nguyễn Thái Học,,,,
HKD Thiết bị y tế Phương Mai,Thiết bị y tế Phương Mai,Dịch vụ khác,Thiết bị y tế Phương Mai,Hải Phòng,Đống Đa,Phương Mai,Số 4 Phương Mai,,,,
Bổ sung tid ( Cty TNHH TM & DV Ngân Hà),",DONG HO KNOT",Thời trang,",DONG HO KNOT",Hải Phòng,Hai Bà Trưng,Ngô Thì Nhậm,81 Phố Huế,,,,
HKD LE TI.SSU,LE TISSU,Thời trang,LE TISSU,Hải Phòng,Hai Bà Trưng,Lê Đại Hành,Số 6 ngõ Bà Triệu,,,,
HKD LE TI.SSU,LE TISSU,Thời trang,LE TISSU,Hải Phòng,Đống Đa,Thổ Quan,Số 22 ngõ 360 Xã Đàn,,,,
HKD Trần Thị Bích Hạnh,        CYAN PEARL ,Thời trang,        CYAN PEARL ,Hải Phòng,Đống Đa,Thổ Quan,19/27 Cát Linh,,,,
HKD Trần Thị Bích Hạnh,        CYAN PEARL ,Thời trang,        CYAN PEARL ,Hải Phòng,Ba Đình,Ngọc Khánh,Số 52 Nguyễn Công Hoan,,,,
HKD Quầy thuốc Huyền,Quầy thuốc Huyền,Dịch vụ khác,Quầy thuốc Huyền,Hải Phòng,Sóc Sơn,Phú Cường,Số A63 QL2,,,,
HKD Hợp An Phát,",HOP AN PHAT",Dịch vụ khác,",HOP AN PHAT",Hải Phòng,Thanh Xuân,Khương Đình,Số 38 ngõ 460 đường Khương Đình,,,,
HKD Nhà hàng Anh Em,",BIA ANH EM",Nhà hàng,",BIA ANH EM",Hải Phòng,Đống Đa,Láng Hạ,Số 4 Vũ Ngọc Phan,,,,
HKD Cửa hàng quần áo thời trang Yến ,BAO ANH SHOP,Thời trang,BAO ANH SHOP,Hải Phòng,Ba Đình,Thành Công,115D8 Thành Công,,,,
Bổ sung tid ( Cty CP TM&DV Winsmart VN ),JM DRESS,Thời trang,JM DRESS,Hà Nội,Đống Đa,Kim Liên,113 C1 Phạm Ngọc Thạch,,,,
Bổ sung tid ( Cty CP TM&DV Winsmart VN ),JM DRESS,Thời trang,JM DRESS,Hà Nội,Đống Đa,Trung Liệt,57 Thái Hà,,,,
HKD Indigo Store,INDIGO STORE,Thời trang,INDIGO STORE,Hà Nội,Đống Đa,Văn Miếu,Số 33A phố Văn Miếu,,,,
HKD Nguyễn Viết Quân,",CAFE XANH",Quán café,",CAFE XANH",Hà Nội,Thanh Trì,Tả Thanh oai,"Đội 1, xã Tả Thanh Oai",,,,
HKD Nhất Quán,NHẤT QUÁN LẨU NƯỚNG,Nhà hàng,NHẤT QUÁN LẨU NƯỚNG,Hà Nội,Thanh Xuân,Nhân Chính,Số nhà 239 phố Giáp Nhất,,,,
HKD Trần Thu Giang,",GEMMA 1ST",Thời trang,",GEMMA 1ST",Hà Nội,Đống Đa,Trung Tự,Số 72 Phạm Ngọc Thạch,,,,
HKD Trần Thu Giang,",ARMY SHOP",Thời trang,",ARMY SHOP",Hà Nội,Hai Bà Trưng,Cầu Dền,32A Bạch Mai,,,,
Bổ sung tid ( Cty TNHH ĐT & DV Song Nguyễn),CƠM THỐ,Nhà hàng,CƠM THỐ,Hà Nội,Hai Bà Trưng,Lê Đại Hành,328 Bà Triệu,,,,
HKD Nguyễn Quân,        TRÚC XINH,Thời trang,        TRÚC XINH,Hà Nội,Hà Đông,Yết kiêu,"Số 430 Cầu Am,",,,,
HKD Nguyễn Thị Thanh Tâm,GIÀY VIỆT ANH,Thời trang,GIÀY VIỆT ANH,Hà Nội,Đống Đa,Phương Liên,Số 105 ngõ 360 Xã Đàn,,,,
HKD PHUOTSTORE.NET,",PHUOTSTORENET",Thời trang,",PHUOTSTORENET",Hà Nội,Hai Bà Trưng,Thanh Nhàn,Số 22 ngõ 156 Kim Ngưu,,,,
HKD City Cycle,CITY CYCLE,Thời trang,CITY CYCLE,Hà Nội,Đống Đa,Ô Chợ Dừa,Số 85 ngõ 31 Hoàng Cầu,,,,
HKD KBH Trần Phương Anh,MIU FASHION 12VB,Thời trang,MIU FASHION 12VB,Hà Nội,Ba Đình,Liễu Giai,12 Vạn Bảo,,,,
HKD KBH Trần Phương Anh,",MIU FASHION 422A BM",Thời trang,",MIU FASHION 422A BM",Hà Nội,Hai Bà Trưng,Bạch Mai,"422A Bạch Mai,",,,,
Bổ sung tid (Công ty CP Truyền Thông và Công Nghệ Max Speed),MSMOBILE,Điện tử - Điện máy,MSMOBILE,Hà Nội,Hà Đông,Quang Trung,302 Quang Trung,,,,
HKD BÙI THANH VI,VNXK,Thời trang,VNXK,Hà Nội,Hai Bà Trưng,Phố huế,525 Trần Khát Chân,,,,
Công ty TNHH Thương mại tổng hợp và du lịch AMEGA,AMEGA TRAVEL,Du lịch,AMEGA TRAVEL,Hà Nội,Cầu Giấy,Dịch Vọng,T2606 Hancorp Plaza Trần Đăng Ninh,,,,
HKD Nguyễn Thị Hải _ 60,SHOP HẢI,Thời trang,SHOP HẢI,Hà Nội,Hai Bà Trưng,Bạch Mai,Số 307M Bạch Mai,,,,
HKD Cửa hàng Đan Thanh,BISU,Siêu thị - Cửa hàng tạp hóa,BISU,Hà Nội,Ba Đình,Đôị Cấn,Số 183 Đội Cấn,,,,
HKD Phạm Văn Khởi,",ANH DAO GAS",Dịch vụ khác,",ANH DAO GAS",Hà Nội,Hoàng Mai,Vĩnh Hưng,"Số 36A, ngõ 221",,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hà Nội,Hà Đông,Hà Cầu,Số 143 Tô Hiệu,,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hà Nội,Hoàn Kiếm,Hàng Bài,Số 7 Trần Quốc Toản,,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hà Nội,Hoàng Mai,Hoàng Liệt,"Số 92 Nguyễn Hữu Thọ, Đại Từ",,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hà Nội,Hai Bà Trưng,Thanh Lương,561 Minh Khai,,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hồ Chí Minh,Quận 10,Phường 14,606/174 đường 3/2,,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hồ Chí Minh,Quận 7,Tân Kiểng,Số 55 đường 15,,,,
HKD Whey Hà Nội,WHEY HA NOI,Siêu thị - Cửa hàng tạp hóa,WHEY HA NOI,Hà Nội,Ba Đình,Liễu Giai,Số 343 Đội Cấn,,,,
HKD Nguyễn Đăng Duy,ENTER RIGHT,Thời trang,ENTER RIGHT,Hà Nội,Hoàn Kiếm,Hàng Buồm,5 Nguyễn Siêu,,,,
HKD Nguyễn Đăng Duy,ENTER RIGHT,Thời trang,ENTER RIGHT,Hà Nội,Ba Đình,Quán Thánh,99 Quán Thánh,,,,
HKD Vũ Thị Tâm,CÔNG TÂM,Nội thất,CÔNG TÂM,Hà Nội,Hoàn Kiếm,Hàng Trống,43 Hàng Trống,,,,
HKD Vũ Thị Tâm,CÔNG TÂM,Nội thất,CÔNG TÂM,Hà Nội,Ba Đình,Bưởi,492 Hoàng Hoa Thám,,,,
HKD Vũ Thị Tâm,CÔNG TÂM,Nội thất,CÔNG TÂM,Hà Nội,Hai Bà Trưng,Minh Khai,189b Minh Khai,,,,
HKD KTBH Đồng Sỹ Nguyên,ISTORE VN,Điện tử - Điện máy,ISTORE VN,Hà Nội,Đống Đa,Nam Đồng,Số 229 Xã Đàn,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Hà Nội,Đống Đa,Quang Trung,48 Tây Sơn,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Vĩnh Phúc,Vĩnh Yên,Mê Linh,103 Mê Linh,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Hà Nam,Phủ Lý,Lương Khánh Thiện,73 Nguyễn Văn Trỗi,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Hà Nội,Hai Bà Trưng,Trương Định,31 Đại La,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Ninh Bình,Ninh Bình,Đông Thành,191 Lê Hồng Phong,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Hà Nội,Cầy Giấy,Trung Hòa,123D Trung Kính,,,,
Cty TNHH Thời trang Long Nhi,EVA LOVER,Thời trang,EVA LOVER,Hà Nội,Hà Đông,Nguyễn Trãi,83 Lê Hồng Phong,,,,
HKD Lê Tiếng,",ADAM THANH",Điện tử - Điện máy,",ADAM THANH",Hà Nội,Ba Đình,Trúc Bạch,86 Phó Đức Chính,,,,
HKD Tháng Tư,        AN NHIEN SHOP,Thời trang,        AN NHIEN SHOP,Hà Nội,Hoàn Kiếm,Hàng Buồm,27 Nguyễn Siêu,,,,
HKD Tháng Tư,APRIL KID,Thời trang,APRIL KID,Hà Nội,Ba Đình,Ngọc Khánh,59 Nguyễn Công Hoan,,,,
HKD Tháng Tư,APRIL KID,Thời trang,APRIL KID,Hà Nội,Hoàn Kiếm,Hàng Buồm,50 Nguyễn Siêu,,,,
HKD Vũ Văn Quang,Giầy dép,Thời trang,Giầy dép,Hà Nội,Cầy Giấy,Mai Dịch,Số 100 Phố Mai Dịch,,,,
HKD Đỗ Thị Tuyết,",LINDAS",Thời trang,",LINDAS",Hà Nội,Hà Đông,Nguyễn Trãi,36 Bà Triệu,,,,
HKD Nguyễn Thanh Thủy,TRALI,Thời trang,TRALI,Hà Nội,Cầy Giấy,Cổ Nhuế 1,145 Trần Cung,,,,
HKD Không tên Hoàng Thị Kiều Oanh,TANK STORE,Thời trang,TANK STORE,Hà Nội,Từ Liêm,Phú Đô,"Số 24, xóm 4",,,,
HKD Không tên Hoàng Thị Kiều Oanh,TANK STORE,Thời trang,TANK STORE,Hà Nội,Từ Liêm,Phú Đô,"Số 60, xóm 4",,,,
HKD Không tên Hoàng Thị Kiều Oanh,TANK STORE,Thời trang,TANK STORE,Hà Nội,Bắc Từ Liêm,Cổ Nhuế 1,328 Trần Cung,,,,
Bổ sung tid ( Cty TNHH Quốc tế Homefarm),HOME FARM,Siêu thị - Cửa hàng tạp hóa,HOME FARM,Hà Nội,Thanh Xuân,Thanh Xuân Trung,147 Nguyễn Tuân,,,,
HKD Chuyên giày dép trẻ em,KID SHOES,Thời trang,KID SHOES,Hà Nội,Ba Đình,Ngọc Khánh,Số 126 Đào Tấn,,,,
Cty CP TM DV Tổng hợp  Hai Bà Trưng,CANDLE HOTEL,Du lịch,CANDLE HOTEL,Hà Nội,Ba Đình,Đội Cấn,Số 207 Đội Cấn,,,,
Cty CP TM DV Tổng hợp  Hai Bà Trưng,CANDLE HOTEL,Du lịch,CANDLE HOTEL,Hà Nội,Ba Đình,Đội Cấn,Số 209 Đội Cấn,,,,
Cty CP TM DV Tổng hợp  Hai Bà Trưng,CANDLE HOTEL,Du lịch,CANDLE HOTEL,Hà Nội,Ba Đình,Đội Cấn,Số 301 Đội Cấn,,,,
HKD Vũ Thị Thủy,",THAILANSHOP",Siêu thị - Cửa hàng tạp hóa,",THAILANSHOP",Hà Nội,Hoàng Mai,Hoàng Liệt,"Ki ốt số 8, HH1C KĐT Linh Đàm",,,,
CÔNG TY CP DỊCH VỤ THƯƠNG MẠI VÀ VẬN TẢI S.C.T,PV BONG SEN VANG,Du lịch,PV BONG SEN VANG,Hà Nội,Đống Đa,Ô Chợ Dừa,"Tầng 6, số 137 An Trạch",,,,
HKD TOÀN MOBILE,TOÀN MOBILE,Điện tử - Điện máy,TOÀN MOBILE,Hà Nội,Đống Đa,Láng Thượng,Số 47 Pháo Đài Láng,,,,
HKD TRẦN QUANG HUY-83,SHOP BÉ KHỎE,Dịch vụ khác,SHOP BÉ KHỎE,Hà Nội,Hai Bà Trưng,Bách Khoa,Số 2 ngõ 30 Tạ Quang Bửu,,,,
HKD Cơ Sở Hương Giang,Cơ Sở Hương Giang,Spa - Làm Đẹp,Cơ Sở Hương Giang,Hà Nội,Tây Hồ,Yên Phụ,Số 37 Phố Yên Phụ,,,,
HKD KHÔNG TÊN NGUYỄN THỊ VÂN ANH,",SALSA BOUTIQUE",Thời trang,",SALSA BOUTIQUE",Hà Nội,Thanh Xuân,Thanh xuân,Số 8 Đường Nguyễn Tuân,,,,
HKD KHÔNG TÊN NGUYỄN THỊ VÂN ANH,",SALSA BOUTIQUE",Thời trang,",SALSA BOUTIQUE",Hà Nội,Hoàn Kiếm,Cửa Nam,Số 6 Thợ Nhuộm,,,,
HKD HÀ CHI,CÂY XANH DECOR,Dịch vụ khác,CÂY XANH DECOR,Hà Nội,Thanh Xuân,Thượng Đình,Số 145 Giáp Nhất,,,,
HKD ĐỖ HOÀNG LONG,CHIN STORE,Thời trang,CHIN STORE,Hà Nội,Thanh Xuân,Trung Văn,22B Phùng Khoang,,,,
HKD ĐỖ HOÀNG LONG,MINNE STORE,Thời trang,MINNE STORE,Hà Nội,Thanh Xuân,Trung Văn,04 Phùng Khoang Thanh Xuân,,,,
HKD ĐỖ HOÀNG LONG,MINNE STORE,Thời trang,MINNE STORE,Hà Nội,Đống Đa,Trung Tự,107/4C Đặng Văn Ngữ,,,,
HKD LÊ THU HÀ,",CELIM",Thời trang,",CELIM",Hà Nội,Hoàn Kiếm,Hàng Gai,72 Hàng Nón,,,,
CÔNG TY TNHH CUỐN NROLL VIỆT NAM,CUỐN N ROLL,Nhà hàng,CUỐN N ROLL,Hà Nội,Hai Bà Trưng,Lê Đại Hành,Số 3 Ngõ Bà Triệu,,,,
CÔNG TY TNHH CUỐN NROLL VIỆT NAM,CUỐN N ROLL,Nhà hàng,CUỐN N ROLL,Hà Nội,Ba Đình,Giảng Võ,"Ô Số 4, Tầng 3 Tòa Nhà D2 Giảng Võ",,,,
CÔNG TY TNHH CUỐN NROLL VIỆT NAM,CUỐN N ROLL,Nhà hàng,CUỐN N ROLL,Hà Nội,Thanh Xuân,Nhân Chính,Tầng 1 nhà 17T6 Hoàng Đạo Thúy,,,,
CÔNG TY TNHH CUỐN NROLL VIỆT NAM,CUỐN N ROLL,Nhà hàng,CUỐN N ROLL,Hà Nội,Thanh Xuân,Nhân Chính,"Tầng 7 Tòa nhà Centerpoint, Số 27 Lê Văn Lương",,,,
Cty TNHH Đầu tư thương mại & xd An Phát Hà Nội,",BDS AN PHAT LAND",Dịch vụ khác,",BDS AN PHAT LAND",Hà Nội,Hà Đông,Hà Cầu,"Lô 28 liền kề 35, Giãn dân Hà Trì",,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hà Nội,Hai Bà Trưng,Minh Khai,316 Kim Ngưu,,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hà Nội,Đống Đa,Quang Trung,Số 146 ngõ 136 Tây Sơn,,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hồ Chí Minh,Quận 1,Tân Định,Số 442 Hai Bà Trưng,,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hồ chí Minh,Quận 5,Phường 8,Số 378 Nguyễn Trãi,,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hồ Chí Minh,Phú Nhuận,Phường 13,"Số 55 Lê Văn Sỹ, P.13",,,,
Cty TNHH Ngọc Kim ,NEFERTITI,Thời trang,NEFERTITI,Hồ Chí Minh,Tân Bình,Phường 5,824 Đường Cách Mạng Tháng Tám,,,,
